time	x	y
942000.0	12.2435	4.13902
943000.0	9.93059	5.18222
944000.0	8.40546	5.87439
945000.0	8.2859	6.01151
946000.0	7.91758	6.415
947000.0	9.60482	7.12822
948000.0	8.24186	8.72439
949000.0	8.02481	8.93185
950000.0	7.57053	9.53006
951000.0	7.70782	9.11788
952000.0	7.89012	8.78725
953000.0	9.93366	7.11815
954000.0	11.4822	8.27131
955000.0	11.7384	10.2018
956000.0	10.0092	9.43836
957000.0	11.2085	8.95824
958000.0	8.64636	9.13713
959000.0	9.02137	8.08658
960000.0	18.1934	6.2426
961000.0	15.4865	5.48212
962000.0	18.7123	10.6094
963000.0	20.1621	9.96527
964000.0	21.9771	12.82
965000.0	19.7293	17.7633
966000.0	22.4554	20.5266
967000.0	15.5172	24.3335
968000.0	14.7281	24.2648
969000.0	11.9013	19.7078
970000.0	12.1763	19.8363
971000.0	11.0684	13.6972
972000.0	17.8092	10.9634
973000.0	14.3577	10.7406
974000.0	13.9614	5.79279
975000.0	16.5275	10.8126
976000.0	16.0421	9.35143
977000.0	17.3959	10.3975
978000.0	19.5731	12.1938
979000.0	24.017	13.4098
980000.0	24.4779	14.5972
981000.0	24.0372	12.717
982000.0	24.3864	14.8616
983000.0	24.0397	16.9043
984000.0	24.2839	14.1247
985000.0	15.524	15.0244
986000.0	18.5901	18.1843
987000.0	19.2856	19.0793
988000.0	15.8527	17.9349
989000.0	15.2336	21.7243
990000.0	16.6499	20.1098
991000.0	20.2798	17.395
992000.0	15.1592	18.7227
993000.0	13.2179	20.3101
994000.0	15.1783	20.399
995000.0	13.8304	20.2549
996000.0	11.883	16.7381
997000.0	13.7246	16.1132
998000.0	13.6373	21.6685
999000.0	14.7831	24.1976
1000000.0	16.0653	22.4516
